DATE,SEMIMAJOR_AXIS,PERIAPSIS,APOAPSIS,DOT_SEMIMAJOR_AXIS,DOT_PERIAPSIS,DOT_APOAPSIS
2000-06-29,7072.847655329581,683.0949084695935,706.3304021895692,,,
2000-06-30,7074.315985996625,683.9650781252016,708.3968938680496,1.4683306670440288,0.8701696556080378,2.066491678480361
2000-07-01,7074.379160739704,683.8150295299566,708.6732919494509,0.06317474307888915,-0.1500485952449253,0.27639808140133937
2000-07-02,7074.348515722647,683.8692589489987,708.5577724962955,-0.030645017057395307,0.05422941904203071,-0.11551945315545709
2000-07-03,7074.3475551216825,683.9210335203621,708.5040767230018,-0.0009606009643903235,0.05177457136346675,-0.05369577329361164
2000-07-04,7074.339068408205,683.9862543181565,708.4218824982543,-0.008486713477395824,0.06522079779438172,-0.08219422474758176
2000-07-05,7074.340830207912,683.8756485526329,708.5360118631907,0.0017617997073102742,-0.11060576552358725,0.11412936493638881
2000-07-06,7074.03358482009,683.8225458982575,707.974623741922,-0.3072453878221495,-0.05310265437537964,-0.561388121268692
2000-07-07,7074.325930951182,683.9524130677684,708.4294488345959,0.29234613109201746,0.1298671695108169,0.45482509267390014
2000-07-08,7074.32596248907,684.134422800885,708.2475021772527,3.1537887480226345e-05,0.18200973311661528,-0.18194665734313276
2000-07-09,7074.322990972735,684.0978792496534,708.278102695816,-0.0029715163345827023,-0.03654355123160258,0.03060051856323298
2000-07-10,7074.316521795568,684.1044826564045,708.2585609347324,-0.006469177166763984,0.00660340675108273,-0.019541761083587517
2000-07-11,7074.309938042676,684.204356003948,708.145520081402,-0.006583752892765915,0.09987334754350741,-0.11304085333040348
2000-07-12,7074.305486535869,684.0104031885218,708.3305698832152,-0.0044515068066175445,-0.1939528154262007,0.18504980181319297
2000-07-13,7073.968706563634,683.8608833168905,707.8065298103778,-0.3367799722345808,-0.14951987163124159,-0.5240400728373515
2000-07-14,7074.298535152618,684.2738475918442,708.0532227133903,0.32982858898321865,0.4129642749536515,0.24669290301244473
2000-07-15,7074.269922002005,684.1934943839004,708.0763496201097,-0.028613150612727623,-0.08035320794374456,0.023126906719426188
2000-07-16,7074.262157235764,684.1179364173252,708.1363780542015,-0.007764766241052712,-0.0755579665752748,0.06002843409180514
2000-07-17,7074.243618338107,684.2191289509158,707.9981077252974,-0.018538897656981135,0.10119253359061986,-0.13827032890412738
2000-07-18,7074.230733103357,684.2350538211502,707.9564123855642,-0.0128852347497741,0.0159248702344712,-0.041695339733109904
2000-07-19,7074.23014716872,684.297311637034,707.8929827004034,-0.0005859346374563756,0.06225781588375412,-0.06342968516082692
2000-07-20,7074.216898729749,684.2906780343172,707.8731194251791,-0.013248438970549614,-0.006633602716760834,-0.019863275224338395
2000-07-21,7074.21460090684,684.5723094410772,707.5868923726033,-0.002297822908985836,0.28163140675997056,-0.2862270525757822
2000-07-22,7074.2100416851645,684.581281044923,707.5688023254062,-0.004559221675663139,0.008971603845793652,-0.01809004719711993
2000-07-23,7074.192584015324,684.4958150248837,707.6193530057647,-0.01745766984004149,-0.08546602003934822,0.050550680358469435
2000-07-24,7074.18236023255,684.4900556418171,707.6046648232845,-0.010223782774119172,-0.005759383066560986,-0.01468818248019943
2000-07-25,7073.976645631423,684.3622240436285,707.3210672192163,-0.20571460112751083,-0.12783159818854983,-0.28359760406817713
2000-07-26,7074.15715363296,684.584583515172,707.4597237507487,0.18050800153741875,0.2223594715434274,0.1386565315324333
2000-07-27,7074.151644909423,684.6113629078516,707.4219269109941,-0.005508723536877369,0.026779392679600278,-0.03779683975460557
2000-07-28,7074.142424685108,684.5909466011011,707.4239027691159,-0.009220224314958614,-0.020416306750462354,0.0019758581217956817
2000-07-29,7074.134223616051,684.5677512888543,707.4306959432465,-0.008201069057577115,-0.023195312246798494,0.0067931741306210824
2000-07-30,7074.128289446302,684.5646130757723,707.4219658168319,-0.005934169748798013,-0.0031382130820247767,-0.008730126414661754
2000-07-31,7074.122451887463,684.6407125772095,707.3341911977171,-0.0058375588387207245,0.07609950143717015,-0.08777461911472528
2000-08-01,7074.1183712610145,684.684589398437,707.2821531235921,-0.004080626448740077,0.043876821227513574,-0.05203807412499373
2000-08-02,7074.113449238572,684.6894879061089,707.2674105710348,-0.004922022442769958,0.004898507671896368,-0.014742552557322597
2000-08-03,7074.109613641957,684.8077827412558,707.1414445426581,-0.003835596614408132,0.11829483514691219,-0.12596602837675164
2000-08-04,7074.106311565889,684.8260304412424,707.1165926905362,-0.0033020760683939443,0.018247699986659427,-0.0248518521218557
2000-08-05,7074.103419561893,684.8377922997353,707.0990468240506,-0.0028920039958393318,0.011761858492832289,-0.01754586648564782
2000-08-06,7074.100368682131,684.8170531537497,707.1136842105121,-0.0030508797617585515,-0.020739145985544383,0.014637386461572532
2000-08-07,7074.096513280748,684.7884751274956,707.1345514339993,-0.0038554013835891965,-0.028578026254081124,0.020867223487130104
2000-08-08,7074.0925071600905,684.7618115585748,707.1532027616059,-0.004006120657322754,-0.026663568920866965,0.018651327606676205
2000-08-09,7074.0872990728685,684.7474018384916,707.1571963072462,-0.005208087221944879,-0.014409720083222055,0.003993545640241791
2000-08-10,7074.081972625987,684.7225367022822,707.1714085496916,-0.005326446881554148,-0.024865136209314187,0.014212242445410084
2000-08-11,7074.076360522198,684.6995450340479,707.1831760103491,-0.005612103788735112,-0.022991668234340068,0.011767460657551965
2000-08-12,7074.069574603271,684.6810549642923,707.1880942422479,-0.006785918927562307,-0.01849006975555767,0.004918231898727754
