DATE,SEMIMAJOR_AXIS,PERIAPSIS,APOAPSIS,DOT_SEMIMAJOR_AXIS,DOT_PERIAPSIS,DOT_APOAPSIS
2018-09-24,7080.642,700.9222819640269,704.0924316966442,-0.0007505379680878832,-0.003468573940949682,0.0024316966441801924
2018-09-25,7080.641912918293,700.9218258365863,704.0911741634137,-8.708170662430348e-05,-0.0004561274405432414,-0.001257533230500485
2018-09-26,7080.641,700.9193045440245,704.0935215919816,-0.0009129182935794233,-0.0025212925618234294,0.0023474285678730666
2018-09-27,7080.640905401684,700.9171891966312,704.0937162050534,-9.459831562708132e-05,-0.002115347393328193,0.00019461307181245502
2018-09-28,7080.639868763949,700.9187375278987,704.0911312360506,-0.0010366377346144873,0.0015483312674859917,-0.0025849690027826
2018-09-29,7080.639,700.9175290354382,704.0912064468428,-0.0008687639492563903,-0.001208492460477828,7.52107921471179e-05
2018-09-30,7080.638858931184,700.9235642752662,704.0832946559171,-0.00014106881644693203,0.006035239828065642,-0.007911790925618334
2018-10-01,7080.638,700.9284270109521,704.0775729890479,-0.0008589311837567948,0.004862735685833286,-0.00572166686924902
2018-10-02,7080.638,700.9385487397128,704.0671931370016,0.0,0.010121728760736914,-0.010379852046298765
2018-10-03,7080.637,700.9415971220155,704.0631043169768,-0.0010000000002037268,0.00304838230272253,-0.004088820024776396
2018-10-04,7080.636747656351,700.9482523436488,704.0547476563511,-0.0002523436487535946,0.006655221633309338,-0.008356660625736367
2018-10-05,7080.636,700.9554635084993,704.0464034452734,-0.0007476563505406375,0.007211164850446039,-0.008344211077655928
2018-10-06,7080.635891521405,700.9678678287634,704.0330236926412,-0.00010847859539353522,0.012404320264067792,-0.013379752632204145
2018-10-07,7080.634799807587,700.9747998075873,704.025,-0.001091713817913842,0.006931978823899954,-0.008023692641245361
2018-10-08,7080.634,700.9771245141894,704.021507895906,-0.0007998075871000765,0.0023247066021667706,-0.0034921040939934755
2018-10-09,7080.634,700.9940446867231,704.0029553132769,0.0,0.016920172533673394,-0.018552582629126846
2018-10-10,7080.633,701.00920347088,703.9875930582399,-0.0010000000002037268,0.015158784156938054,-0.01536225503696187
2018-10-11,7080.632787503077,701.0204874784562,703.9753000246216,-0.00021249692235869588,0.0112840075761369,-0.012293033618334448
2018-10-12,7080.632,701.0381527034425,703.9565782086272,-0.0007875030778450309,0.01766522498633094,-0.018721815994354074
2018-10-13,7080.631,701.061820020991,703.9308519706126,-0.0009999999992942321,0.023667317548529354,-0.025726238014613045
2018-10-14,7080.63,701.0858300460658,703.9041699539341,-0.0010000000002037268,0.02401002507474459,-0.02668201667847825
2018-10-15,7080.629,701.1058739661023,703.8821260338976,-0.0010000000002037268,0.020043920036528107,-0.022043920036480813
2018-10-16,7080.6289264347915,701.1254713041633,703.8614551306285,-7.356520836765412e-05,0.019597338060975744,-0.020670903269092378
2018-10-17,7080.628,701.1459944579525,703.8399603394133,-0.0009264347918360727,0.02052315378921321,-0.021494791215218356
2018-10-18,7080.6277425931075,701.1703462896033,703.814396303504,-0.00025740689216036117,0.02435183165084709,-0.025564035909269478
2018-10-19,7080.627,701.1933221291165,703.7906778708835,-0.0007425931071338709,0.022975839513151186,-0.02371843262051243
2018-10-20,7080.626,701.2188645382292,703.7641354617707,-0.0010000000002037268,0.02554240911274519,-0.02654240911283523
2018-10-21,7080.62579935397,701.2434077523616,703.7381909555781,-0.00020064602995262248,0.02454321413233629,-0.025944506192558947
2018-10-22,7080.625,701.2712318651674,703.7087681348327,-0.0007993539702511043,0.027824112805774348,-0.02942282074548075
2018-10-23,7080.624,701.2934083724293,703.6854742632015,-0.0010000000002037268,0.02217650726197462,-0.023293871631153706
2018-10-24,7080.624,701.3190212425526,703.6589787574474,0.0,0.025612870123268294,-0.0264955057541556
2018-10-25,7080.623,701.3454874291871,703.6314394111309,-0.0010000000002037268,0.026466186634479527,-0.027539346316416413
2018-10-26,7080.622905386123,701.3783245942726,703.5975807918508,-9.461387617193395e-05,0.0328371650855388,-0.0338586192801813
2018-10-27,7080.623532521264,701.4318686128133,703.5443739368026,0.0006271351403484005,0.05354401854071966,-0.05320685504818812
2018-10-28,7080.6219234930795,701.4361476038071,703.537699382352,-0.001609028184248018,0.004278990993725529,-0.006674554450569303
2018-10-29,7080.621,701.4656258739298,703.5063741260702,-0.0009234930794264073,0.029478270122694994,-0.03132525628177518
2018-10-30,7080.62,701.4982026734995,703.4723970718816,-0.0010000000002037268,0.0325767995697106,-0.03397705418865371
2018-10-31,7080.619901928433,701.5366286479821,703.4322732804509,-9.807156675378792e-05,0.03842597448260676,-0.04012379143068756
2018-11-01,7080.626123974949,701.5748284719102,703.4074194779886,0.006222046516086266,0.03819982392815291,-0.024853802462303065
2018-11-02,7080.709113427134,701.6456713567029,703.5025554975653,0.08298945218484732,0.07084288479268253,0.09513601957667106
2018-11-03,7080.709859819508,701.6951866782009,703.4545329608154,0.0007463923739123857,0.049515321498006415,-0.04802253674984058
2018-11-04,7080.708949740092,701.7301559778883,703.4177435022954,-0.000910079415916698,0.03496929968741824,-0.03678945852004745
2018-11-05,7080.708,701.7549518305952,703.3908928098997,-0.0009497400924374233,0.024795852706915866,-0.026850692395669284
2018-11-06,7080.707694862637,701.7901873351685,703.3545075274686,-0.0003051373623748077,0.035235504573279286,-0.036385282431069754
2018-11-07,7080.706742259961,701.8201238406216,703.3233606793007,-0.0009526026760795503,0.029936505453065365,-0.03114684816796398
2018-11-08,7080.706,701.846498435657,703.2953141295238,-0.0007422599610436009,0.026374595035463244,-0.028046549776831853
2018-11-09,7080.705,701.8820802017948,703.2586477847523,-0.0010000000002037268,0.03558176613773867,-0.036666344771560944
2018-11-10,7080.704778526827,701.9095435707634,703.2294564292365,-0.00022147317304188618,0.027463368968597024,-0.029191355515763462
2018-11-11,7080.704,701.9370583226139,703.2011887612554,-0.0007785268271618406,0.02751475185050367,-0.02826766798114022
2018-11-12,7080.703838596422,701.9665193001772,703.170319296245,-0.0001614035772945499,0.02946097756330346,-0.030869465010368913
2018-11-13,7080.703,701.993350276405,703.1423451530127,-0.0008385964219996822,0.026830976227756764,-0.02797414323231351
2018-11-14,7080.702,702.0290531041369,703.1047217234111,-0.0010000000002037268,0.03570282773193867,-0.03762342960158094
2018-11-15,7080.701,702.0588238513457,703.0735486261332,-0.0010000000002037268,0.029770747208772264,-0.03117309727792872
2018-11-16,7080.7,702.0845041735811,703.0462308750319,-0.0010000000002037268,0.025680322235416497,-0.027317751101236354
2018-11-17,7080.699758585181,702.1168282963763,703.0129302888049,-0.00024141481844708323,0.03232412279521668,-0.03330058622702836
2018-11-18,7080.699,702.1542897240008,702.9737102759991,-0.0007585851817566436,0.03746142762452109,-0.03922001280579934
2018-11-19,7080.699,702.1840546339812,702.9439453660189,0.0,0.029764909980372067,-0.02976490998025838
2018-11-20,7080.698,702.2083527406427,702.918597157852,-0.0009999999992942321,0.024298106661490237,-0.025348208166860786
2018-11-21,7080.697861744665,702.2346912766781,702.8911704679864,-0.00013825533551425906,0.026338536035382276,-0.02742668986559238
