DATE,SEMIMAJOR_AXIS,PERIAPSIS,APOAPSIS,DOT_SEMIMAJOR_AXIS,DOT_PERIAPSIS,DOT_APOAPSIS
2007-06-06,7155.74640709321,771.2395092980742,783.9833048883464,,,
2007-06-07,7155.740037898803,771.1188034865493,784.0912723110566,-0.006369194406943279,-0.12070581152488558,0.10796742271020321
2007-06-08,7155.733962053516,771.0922784794856,784.105645627546,-0.006075845287341508,-0.02652500706369665,0.014373316489354693
2007-06-09,7155.7278862082285,771.0657534724218,784.1200189440355,-0.006075845287341508,-0.026525007063810335,0.01437331648946838
2007-06-10,7155.721810362942,771.039228465358,784.1343922605248,-0.006075845286432013,-0.026525007063810335,0.014373316489354693
2007-06-11,7155.715734517655,771.0127034582943,784.1487655770142,-0.006075845287341508,-0.02652500706369665,0.014373316489354693
2007-06-12,7155.709658672367,770.9861784512304,784.1631388935035,-0.006075845287341508,-0.026525007063810335,0.014373316489354693
2007-06-13,7155.70358282708,770.9596534441666,784.1775122099929,-0.006075845287341508,-0.026525007063810335,0.014373316489354693
2007-06-14,7155.697506981793,770.9331284371029,784.1918855264823,-0.006075845287341508,-0.02652500706369665,0.01437331648946838
2007-06-15,7155.691431136505,770.9066034300391,784.2062588429717,-0.006075845287341508,-0.026525007063810335,0.014373316489354693
2007-06-16,7155.685355291218,770.8800784229753,784.220632159461,-0.006075845287341508,-0.026525007063810335,0.014373316489354693
2007-06-17,7155.679279445932,770.8535534159116,784.2350054759504,-0.006075845286432013,-0.02652500706369665,0.014373316489354693
2007-06-18,7155.673203600644,770.8270284088478,784.2493787924398,-0.006075845287341508,-0.026525007063810335,0.014373316489354693
2007-06-19,7155.667127755357,770.800503401784,784.2637521089291,-0.006075845287341508,-0.026525007063810335,0.014373316489354693
2007-06-20,7155.66105191007,770.7739783947203,784.2781254254186,-0.006075845287341508,-0.02652500706369665,0.01437331648946838
2007-06-21,7155.654976064782,770.7474533876565,784.2924987419079,-0.006075845287341508,-0.026525007063810335,0.014373316489354693
2007-06-22,7155.648900219495,770.7209283805927,784.3068720583973,-0.006075845287341508,-0.026525007063810335,0.014373316489354693
2007-06-23,7155.642824374208,770.694403373529,784.3212453748866,-0.006075845286432013,-0.02652500706369665,0.014373316489354693
2007-06-24,7155.636748528921,770.6678783664652,784.335618691376,-0.006075845287341508,-0.026525007063810335,0.014373316489354693
2007-06-25,7155.630672683634,770.6413533594014,784.3499920078654,-0.006075845287341508,-0.026525007063810335,0.014373316489354693
2007-06-26,7155.624596838346,770.6148283523377,784.3643653243548,-0.006075845287341508,-0.02652500706369665,0.01437331648946838
2007-06-27,7155.618520993059,770.5883033452739,784.3787386408442,-0.006075845287341508,-0.026525007063810335,0.014373316489354693
2007-06-28,7155.612445147772,770.56177833821,784.3931119573335,-0.006075845287341508,-0.026525007063810335,0.014373316489354693
2007-06-29,7155.606369302484,770.5352533311464,784.4074852738229,-0.006075845287341508,-0.02652500706369665,0.014373316489354693
2007-06-30,7155.600293457198,770.5087283240825,784.4218585903122,-0.006075845286432013,-0.026525007063810335,0.014373316489354693
2007-07-01,7155.594264914446,769.7838135636788,785.1347162652128,-0.006028542751664645,-0.7249147604037489,0.7128576749005333
2007-07-02,7155.591895669716,769.807895239847,785.1058960995839,-0.0023692447302892106,0.02408167616817991,-0.02882016562887202
2007-07-03,7155.589526424986,769.8319769160152,785.077075933955,-0.0023692447302892106,0.02408167616817991,-0.02882016562887202
2007-07-04,7155.587157180255,769.8560585921834,785.048255768326,-0.0023692447302892106,0.024081676168293598,-0.028820165628985706
2007-07-05,7155.584787935525,769.8801402683516,785.0194356026972,-0.0023692447302892106,0.02408167616817991,-0.02882016562887202
2007-07-06,7155.582418690795,769.9042219445198,784.9906154370683,-0.0023692447302892106,0.02408167616817991,-0.02882016562887202
2007-07-07,7155.580049446065,769.928303620688,784.9617952714394,-0.0023692447302892106,0.02408167616817991,-0.02882016562887202
2007-07-08,7155.577680201334,769.9523852968562,784.9329751058106,-0.0023692447302892106,0.02408167616817991,-0.02882016562887202
2007-07-09,7155.575310956604,769.9764669730245,784.9041549401816,-0.0023692447302892106,0.024081676168293598,-0.028820165628985706
2007-07-10,7155.563764824438,769.6910361080888,785.1664935407866,-0.011546132165676681,-0.28543086493561987,0.2623386006050623
2007-07-11,7155.5581140754575,769.8807667897505,784.9654613611639,-0.005650748980770004,0.18973068166167195,-0.2010321796227572
2007-07-12,7155.552463326477,770.0704974714123,784.764429181541,-0.005650748980770004,0.18973068166178564,-0.2010321796228709
2007-07-13,7155.546812577496,770.2602281530741,784.5633970019182,-0.005650748980770004,0.18973068166178564,-0.2010321796227572
2007-07-14,7155.541161828516,770.4499588347359,784.3623648222955,-0.005650748979860509,0.18973068166178564,-0.2010321796227572
2007-07-15,7155.535801049295,770.4730418398718,784.3285602587171,-0.0053607792215188965,0.023083005135958956,-0.033804563578428315
2007-07-16,7155.530548919178,770.4336834346594,784.3574144036949,-0.005252130116787157,-0.039358405212396974,0.02885414497779948
2007-07-17,7155.52529678906,770.394325029447,784.3862685486728,-0.005252130117696652,-0.039358405212396974,0.028854144977913165
2007-07-18,7155.519882832891,770.404982441678,784.3647832241032,-0.005413956168922596,0.010657412231012131,-0.021485324569539443
2007-07-19,7155.514408331854,770.4343525459595,784.324464117747,-0.005474501037497248,0.029370104281497333,-0.040319106356264456
2007-07-20,7155.508933830816,770.463722650241,784.2841450113906,-0.005474501037497248,0.029370104281497333,-0.04031910635637814
